invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,return_flag,category,return_risk_score
536539,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-12-01 14:03:00,3.75,15165.0,United Kingdom,0,FAIRY,8.711704903251638e-11
536539,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2010-12-01 14:03:00,2.95,15165.0,United Kingdom,0,SET,1.2860945278385422e-15
536539,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2010-12-01 14:03:00,8.5,15165.0,United Kingdom,0,HOOK,5.124985916758603e-06
536539,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-01 14:03:00,7.95,15165.0,United Kingdom,0,WOOD,5.258445864874497e-06
536539,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-12-01 14:03:00,2.95,15165.0,United Kingdom,0,METAL,1.8206112174704546e-20
536539,85067,CREAM SWEETHEART WALL CABINET,1,2010-12-01 14:03:00,18.95,15165.0,United Kingdom,0,CREAM,0.0009133846711585667
536539,48184,DOORMAT ENGLISH ROSE ,2,2010-12-01 14:03:00,7.95,15165.0,United Kingdom,0,DOORMAT,5.230556617731006e-06
536539,48138,DOORMAT UNION FLAG,2,2010-12-01 14:03:00,7.95,15165.0,United Kingdom,0,DOORMAT,5.230556617731006e-06
536539,48129,DOORMAT TOPIARY,2,2010-12-01 14:03:00,7.95,15165.0,United Kingdom,0,DOORMAT,5.230556617731006e-06
536539,21625,VINTAGE UNION JACK APRON,3,2010-12-01 14:03:00,6.95,15165.0,United Kingdom,0,VINTAGE,2.0633821274189942e-08
536539,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-12-01 14:03:00,2.95,15165.0,United Kingdom,0,ROUND,1.2731672077622874e-15
536539,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-01 14:03:00,12.75,15165.0,United Kingdom,0,REGENCY,4.46259284760432e-06
536539,21743,STAR PORTABLE TABLE LIGHT ,6,2010-12-01 14:03:00,2.95,15165.0,United Kingdom,0,STAR,1.2767276912625484e-15
536539,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-12-01 14:03:00,1.65,15165.0,United Kingdom,0,PLASTERS,3.77862534616164e-30
536539,22554,PLASTERS IN TIN WOODLAND ANIMALS,-1,2010-12-01 14:03:00,1.65,15165.0,United Kingdom,1,PLASTERS,0.9918297933662035
536539,85019A,ROMANTIC IMAGES NOTEBOOK SET,4,2010-12-01 14:03:00,4.25,15165.0,United Kingdom,0,ROMANTIC,8.621815870246614e-11
536539,85019C,CURIOUS  IMAGES NOTEBOOK SET,3,2010-12-01 14:03:00,4.25,15165.0,United Kingdom,0,CURIOUS,2.2775061540564317e-08
536539,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2,2010-12-01 14:03:00,6.35,15165.0,United Kingdom,0,VINTAGE,5.5986077727696276e-06
536539,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-12-01 14:03:00,1.65,15165.0,United Kingdom,0,RED,2.0324934120314125e-20
536539,22867,HAND WARMER BIRD DESIGN,12,2010-12-01 14:03:00,2.1,15165.0,United Kingdom,0,HAND,3.658711832632197e-30
536539,22632,HAND WARMER RED RETROSPOT,12,2010-12-01 14:03:00,2.1,15165.0,United Kingdom,0,HAND,3.658711832632197e-30
536539,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2010-12-01 14:03:00,4.25,15165.0,United Kingdom,0,ENGLISH,8.494380797291853e-11
536539,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-01 14:03:00,3.95,15165.0,United Kingdom,0,HOT,8.850277565657898e-11
536539,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-01 14:03:00,2.95,15165.0,United Kingdom,0,FAWN,1.282905156805199e-15
536539,22379,RECYCLING BAG RETROSPOT ,5,2010-12-01 14:03:00,2.1,15165.0,United Kingdom,0,RECYCLING,3.5065836973931095e-13
536540,22968,ROSE COTTAGE KEEPSAKE BOX ,4,2010-12-01 14:05:00,9.95,14911.0,EIRE,0,ROSE,6.943453684027268e-11
536540,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,2010-12-01 14:05:00,2.95,14911.0,EIRE,0,BLUE,1.2368551708149862e-15
536540,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"""" SIGN""",6,2010-12-01 14:05:00,2.55,14911.0,EIRE,0,CHARLIE,1.300174811676848e-15
536540,22355,CHARLOTTE BAG SUKI DESIGN,50,2010-12-01 14:05:00,0.85,14911.0,EIRE,0,CHARLOTTE,3.1719212301480234e-122
536540,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,2010-12-01 14:05:00,2.25,14911.0,EIRE,0,LOLITA,1.3171743967772668e-15
536540,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2010-12-01 14:05:00,2.25,14911.0,EIRE,0,LETS,1.3171743967772668e-15
536540,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-12-01 14:05:00,1.45,14911.0,EIRE,0,FELTCRAFT,3.708005089215523e-30
536540,22150,3 STRIPEY MICE FELTCRAFT,12,2010-12-01 14:05:00,1.95,14911.0,EIRE,0,STRIPEY,3.887315658734602e-30
536540,22492,MINI PAINT SET VINTAGE ,36,2010-12-01 14:05:00,0.65,14911.0,EIRE,0,MINI,2.760512097847506e-88
536540,22493,PAINT YOUR OWN CANVAS SET,24,2010-12-01 14:05:00,1.65,14911.0,EIRE,0,PAINT,3.1962679965045e-59
536540,21833,CAMOUFLAGE LED TORCH,12,2010-12-01 14:05:00,1.69,14911.0,EIRE,0,CAMOUFLAGE,3.859678468575972e-30
536540,85135B,BLUE DRAGONFLY HELICOPTER,2,2010-12-01 14:05:00,7.95,14911.0,EIRE,0,BLUE,5.0612755602648126e-06
536540,85136A,YELLOW SHARK HELICOPTER,2,2010-12-01 14:05:00,7.95,14911.0,EIRE,0,YELLOW,5.239388732120373e-06
536540,85136C,RED SHARK HELICOPTER,2,2010-12-01 14:05:00,7.95,14911.0,EIRE,0,RED,5.568478103737471e-06
536540,21055,TOOL BOX SOFT TOY ,4,2010-12-01 14:05:00,8.95,14911.0,EIRE,0,TOOL,7.170447772273959e-11
536540,21056,DOCTOR'S BAG SOFT TOY,4,2010-12-01 14:05:00,8.95,14911.0,EIRE,0,DOCTOR,7.183402293105624e-11
536540,21889,WOODEN BOX OF DOMINOES,-1,2010-12-01 14:05:00,1.25,14911.0,EIRE,1,WOODEN,0.9920347850200766
536540,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-12-01 14:05:00,1.25,14911.0,EIRE,0,TRADITIONAL,3.898955579221995e-30
536540,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2010-12-01 14:05:00,9.95,14911.0,EIRE,0,BOX,9.740860189718454e-16
536540,C2,CARRIAGE,1,2010-12-01 14:05:00,50.0,14911.0,EIRE,0,CARRIAGE,0.000281762192436361
536541,21915,RED  HARMONICA IN BOX ,12,2010-12-01 14:05:00,1.25,14911.0,EIRE,0,RED,4.1706696005821144e-30
536542,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-01 14:11:00,1.65,16456.0,United Kingdom,0,LUNCH,2.6610061905218725e-25
536542,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-01 14:11:00,1.65,16456.0,United Kingdom,0,LUNCH,2.6610061905218725e-25
536542,22383,LUNCH BAG SUKI  DESIGN ,20,2010-12-01 14:11:00,1.65,16456.0,United Kingdom,0,LUNCH,1.5452253576773222e-49
536542,22386,JUMBO BAG PINK POLKADOT,30,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,8.943366111550969e-74
536542,85099B,JUMBO BAG RED RETROSPOT,40,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,5.1933423333563614e-98
536542,22379,RECYCLING BAG RETROSPOT ,20,2010-12-01 14:11:00,2.1,16456.0,United Kingdom,0,RECYCLING,1.5516834274248615e-49
536542,20712,JUMBO BAG WOODLAND ANIMALS,20,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,1.5401217996261971e-49
536542,85099F,JUMBO BAG STRAWBERRY,30,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,8.943366111550969e-74
536542,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,1.5401217996261971e-49
536542,21930,JUMBO STORAGE BAG SKULLS,20,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,1.5401217996261971e-49
536542,21928,JUMBO BAG SCANDINAVIAN PAISLEY,20,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,1.5401217996261971e-49
536542,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,8.943366111550969e-74
536542,21931,JUMBO STORAGE BAG SUKI,40,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,5.1933423333563614e-98
536542,20711,JUMBO BAG TOYS ,20,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,1.5401217996261971e-49
536542,20713,JUMBO BAG OWLS,30,2010-12-01 14:11:00,1.95,16456.0,United Kingdom,0,JUMBO,8.943366111550969e-74
536542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-01 14:11:00,2.95,16456.0,United Kingdom,0,WHITE,1.2321929596062055e-78
536551,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2010-12-01 14:34:00,0.95,17346.0,United Kingdom,0,SINGLE,0.0018090564694021385
536551,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2010-12-01 14:34:00,0.85,17346.0,United Kingdom,0,HANGING,6.92607043113015e-06
536551,22466,FAIRY TALE COTTAGE NIGHTLIGHT,6,2010-12-01 14:34:00,1.95,17346.0,United Kingdom,0,FAIRY,1.326125203582203e-15
536551,22625,RED KITCHEN SCALES,1,2010-12-01 14:34:00,8.5,17346.0,United Kingdom,0,RED,0.0014442555424409808
536551,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2010-12-01 14:34:00,2.95,17346.0,United Kingdom,0,SET,2.3993251009398084e-08
536551,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-12-01 14:34:00,4.65,17346.0,United Kingdom,0,HOT,6.062030395837963e-06
536551,22837,HOT WATER BOTTLE BABUSHKA ,2,2010-12-01 14:34:00,4.65,17346.0,United Kingdom,0,HOT,6.062030395837963e-06
536551,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-01 14:34:00,2.95,17346.0,United Kingdom,0,SET,0.001684874551577097
536551,22174,PHOTO CUBE,-1,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,1,PHOTO,0.9920134971159392
536551,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-01 14:34:00,4.95,17346.0,United Kingdom,0,CHOCOLATE,0.0015729654826287644
536551,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2010-12-01 14:34:00,2.95,17346.0,United Kingdom,0,SET,0.001684874551577097
536551,21592,RETROSPOT CIGAR BOX MATCHES ,2,2010-12-01 14:34:00,1.25,17346.0,United Kingdom,0,RETROSPOT,6.8223084832234704e-06
536551,79144B,PAINTED LIGHTBULB STAR+ MOON,2,2010-12-01 14:34:00,0.42,17346.0,United Kingdom,0,PAINTED,6.999828154966438e-06
536551,22551,PLASTERS IN TIN SPACEBOY,1,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,0,PLASTERS,0.0017228379647388334
536551,22310,IVORY KNITTED MUG COSY ,2,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,0,IVORY,6.7280954720011694e-06
536551,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,0,PLASTERS,0.0017228379647388334
536551,22555,PLASTERS IN TIN STRONGMAN,1,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,0,PLASTERS,0.0017228379647388334
536551,22480,RED TEA TOWEL CLASSIC DESIGN,2,2010-12-01 14:34:00,1.25,17346.0,United Kingdom,0,RED,7.1821872851362655e-06
536551,22482,BLUE TEA TOWEL CLASSIC DESIGN,2,2010-12-01 14:34:00,1.25,17346.0,United Kingdom,0,BLUE,6.528001662457509e-06
536551,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,2010-12-01 14:34:00,1.25,17346.0,United Kingdom,0,BLACK,6.640318310355088e-06
536551,22663,JUMBO BAG DOLLY GIRL DESIGN,-1,2010-12-01 14:34:00,1.95,17346.0,United Kingdom,1,JUMBO,0.9918123191194866
536551,22659,LUNCH BOX I LOVE LONDON,1,2010-12-01 14:34:00,1.95,17346.0,United Kingdom,0,LUNCH,0.0017053149481150167
536551,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,0,SILVER,1.3625721868299628e-15
536551,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-12-01 14:34:00,0.65,17346.0,United Kingdom,0,AGED,4.0442328385111236e-30
536551,22713,CARD I LOVE LONDON ,12,2010-12-01 14:34:00,0.42,17346.0,United Kingdom,0,CARD,4.138642917948703e-30
536551,22310,IVORY KNITTED MUG COSY ,4,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,0,IVORY,9.564984173093501e-11
536551,22111,SCOTTIE DOG HOT WATER BOTTLE,-1,2010-12-01 14:34:00,4.95,17346.0,United Kingdom,1,SCOTTIE,0.9910735017426121
536551,21592,RETROSPOT CIGAR BOX MATCHES ,1,2010-12-01 14:34:00,1.25,17346.0,United Kingdom,0,RETROSPOT,0.0018061533045570363
536551,22629,SPACEBOY LUNCH BOX ,1,2010-12-01 14:34:00,1.95,17346.0,United Kingdom,0,SPACEBOY,0.0017497608828873636
536551,21916,SET 12 RETRO WHITE CHALK STICKS,3,2010-12-01 14:34:00,0.42,17346.0,United Kingdom,0,SET,2.6413327230990833e-08
536551,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2010-12-01 14:34:00,0.42,17346.0,United Kingdom,0,SET,0.0018545040510648495
536556,22599,CHRISTMAS MUSICAL ZINC STAR,12,2010-12-01 14:38:00,0.85,17643.0,United Kingdom,0,CHRISTMAS,3.905622637820605e-30
536556,22597,CHRISTMAS MUSICAL ZINC HEART ,12,2010-12-01 14:38:00,0.85,17643.0,United Kingdom,0,CHRISTMAS,3.905622637820605e-30
536556,22336,DOVE DECORATION PAINTED ZINC ,24,2010-12-01 14:38:00,0.65,17643.0,United Kingdom,0,DOVE,3.3200058165764657e-59
536556,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2010-12-01 14:38:00,7.95,17643.0,United Kingdom,0,UNION,5.215401632315404e-06
536556,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2010-12-01 14:38:00,0.85,17643.0,United Kingdom,0,FOLKART,4.0142498563359125e-30
536556,21843,RED RETROSPOT CAKE STAND,-1,2010-12-01 14:38:00,10.95,17643.0,United Kingdom,1,RED,0.9893273604406668
536556,20749,ASSORTED COLOUR MINI CASES,2,2010-12-01 14:38:00,7.95,17643.0,United Kingdom,0,ASSORTED,5.2528386559093086e-06
536556,22694,WICKER STAR ,6,2010-12-01 14:38:00,2.1,17643.0,United Kingdom,0,WICKER,1.323205725638714e-15
536557,21495,SKULLS AND CROSSBONES WRAP,25,2010-12-01 14:41:00,0.42,17841.0,United Kingdom,0,SKULLS,1.2407288387350747e-61
536557,46000R,POLYESTER FILLER PAD 45x30cm,2,2010-12-01 14:41:00,1.45,17841.0,United Kingdom,0,POLYESTER,6.713478325965001e-06
536557,46000S,POLYESTER FILLER PAD 40x40cm,1,2010-12-01 14:41:00,1.45,17841.0,United Kingdom,0,POLYESTER,0.0017773923807908822
536557,22731,3D CHRISTMAS STAMPS STICKERS ,1,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,CHRISTMAS,0.001753836604532826
536557,21258,VICTORIAN SEWING BOX LARGE,1,2010-12-01 14:41:00,12.75,17841.0,United Kingdom,0,VICTORIAN,0.0011949797700225907
536557,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2010-12-01 14:41:00,2.95,17841.0,United Kingdom,0,RED,0.0017825748649823398
536557,84920,PINK FLOWER FABRIC PONY,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,PINK,0.0015937808525453723
536557,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2010-12-01 14:41:00,2.95,17841.0,United Kingdom,0,METAL,0.0016777444393867844
536557,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,BIRTHDAY,0.00178876785285788
536557,84508A,CAMOUFLAGE DESIGN TEDDY,1,2010-12-01 14:41:00,2.55,17841.0,United Kingdom,0,CAMOUFLAGE,0.0017032718664994066
536557,22471,TV DINNER TRAY AIR HOSTESS ,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,TV,0.0015423666939687816
536557,21935,SUKI  SHOULDER BAG,4,2010-12-01 14:41:00,1.65,17841.0,United Kingdom,0,SUKI,9.461495467435535e-11
536557,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,BLUE,1.319354394815953e-15
536557,20668,DISCO BALL CHRISTMAS DECORATION,24,2010-12-01 14:41:00,0.12,17841.0,United Kingdom,0,DISCO,3.3825767860502863e-59
536557,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,WHITE,0.0017771187283625387
536557,22553,PLASTERS IN TIN SKULLS,1,2010-12-01 14:41:00,1.65,17841.0,United Kingdom,0,PLASTERS,0.0017228379647388334
536557,22041,"RECORD FRAME 7"" SINGLE SIZE """,4,2010-12-01 14:41:00,2.55,17841.0,United Kingdom,0,RECORD,9.158115196037138e-11
536557,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,PINK,6.618387526571669e-06
536557,22568,FELTCRAFT CUSHION OWL,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,FELTCRAFT,0.0015494812268670843
536557,22570,FELTCRAFT CUSHION RABBIT,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,FELTCRAFT,0.0015494812268670843
536557,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,ALARM,0.0016312509844524298
536557,20749,ASSORTED COLOUR MINI CASES,-1,2010-12-01 14:41:00,7.95,17841.0,United Kingdom,1,ASSORTED,0.9898986787204666
536557,22785,SQUARECUSHION COVER PINK UNION FLAG,1,2010-12-01 14:41:00,6.75,17841.0,United Kingdom,0,SQUARECUSHION,0.001450197490984202
536557,22786,CUSHION COVER PINK UNION JACK,2,2010-12-01 14:41:00,5.95,17841.0,United Kingdom,0,CUSHION,5.656070806357437e-06
536557,85064,CREAM SWEETHEART LETTER RACK,2,2010-12-01 14:41:00,5.45,17841.0,United Kingdom,0,CREAM,5.75617592449392e-06
536557,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2010-12-01 14:41:00,2.1,17841.0,United Kingdom,0,FOUR,0.0017324153794364672
536557,21486,PINK HEART DOTS HOT WATER BOTTLE,2,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,PINK,6.018847054491712e-06
536557,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-12-01 14:41:00,3.95,17841.0,United Kingdom,0,HOT,6.225367577494305e-06
536557,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,RETROSPOT,0.001569724828810853
536557,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,RED,0.001729316250183463
536557,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,FRENCH,2.511866648624282e-08
536557,22686,FRENCH BLUE METAL DOOR SIGN No,1,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,FRENCH,0.001763765049609481
536557,22468,BABUSHKA LIGHTS STRING OF 10,1,2010-12-01 14:41:00,6.75,17841.0,United Kingdom,0,BABUSHKA,0.0014500620257393369
536557,85232B,SET OF 3 BABUSHKA STACKING TINS,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,SET,0.0015618157024723778
536557,21479,WHITE SKULL HOT WATER BOTTLE ,5,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,WHITE,3.2721119520391165e-13
536557,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,KNITTED,6.147178628993161e-06
536557,22837,HOT WATER BOTTLE BABUSHKA ,5,2010-12-01 14:41:00,4.65,17841.0,United Kingdom,0,HOT,3.2494100909970416e-13
536557,22112,CHOCOLATE HOT WATER BOTTLE,2,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,CHOCOLATE,5.940115300975459e-06
536557,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-12-01 14:41:00,4.65,17841.0,United Kingdom,0,HOT,0.0016051974446518098
536557,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,RETROSPOT,5.927858193150807e-06
536557,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,SCOTTIE,4.535043877501093e-18
536557,22667,RECIPE BOX RETROSPOT ,1,2010-12-01 14:41:00,2.95,17841.0,United Kingdom,0,RECIPE,0.001678665711286163
536557,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-01 14:41:00,2.95,17841.0,United Kingdom,0,RECIPE,0.001678665711286163
536557,21259,VICTORIAN SEWING BOX SMALL ,4,2010-12-01 14:41:00,5.95,17841.0,United Kingdom,0,VICTORIAN,8.302981975220451e-11
536557,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-12-01 14:41:00,8.5,17841.0,United Kingdom,0,CHRISTMAS,0.0013322293350724048
536557,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-12-01 14:41:00,6.45,17841.0,United Kingdom,0,WOOD,0.0014742388710403868
536557,84685,BEACH HUT KEY CABINET,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,BEACH,0.0016278697725299115
536557,21363,HOME SMALL WOOD LETTERS,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,HOME,0.0015552111266831446
536557,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,11,2010-12-01 14:41:00,0.85,17841.0,United Kingdom,0,SMALL,1.0589028832025199e-27
536557,20616,CHERRY BLOSSOM PASSPORT COVER,2,2010-12-01 14:41:00,2.1,17841.0,United Kingdom,0,CHERRY,6.586118178452696e-06
536557,22451,SILK PURSE BABUSHKA RED,3,2010-12-01 14:41:00,3.35,17841.0,United Kingdom,0,SILK,2.3459308181580154e-08
536557,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-01 14:41:00,3.95,17841.0,United Kingdom,0,HOT,0.0016483773453773863
536557,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,9,2010-12-01 14:41:00,0.85,17841.0,United Kingdom,0,SMALL,7.448467763373238e-23
536557,79066K,RETRO MOD TRAY,1,2010-12-01 14:41:00,0.85,17841.0,United Kingdom,0,RETRO,0.0018182756367410003
536557,22794,SWEETHEART WIRE MAGAZINE RACK,1,2010-12-01 14:41:00,7.95,17841.0,United Kingdom,0,SWEETHEART,0.0013981384753382132
536557,22592,CARDHOLDER HOLLY WREATH METAL,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,0,CARDHOLDER,0.0016502870113426472
536557,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2010-12-01 14:41:00,16.95,17841.0,United Kingdom,0,SILVER,0.0009990078417369051
536557,79321,CHILLI LIGHTS,24,2010-12-01 14:41:00,4.25,17841.0,United Kingdom,0,CHILLI,2.895378507403761e-59
536557,22694,WICKER STAR ,2,2010-12-01 14:41:00,2.1,17841.0,United Kingdom,0,WICKER,6.547057444216857e-06
536557,21098,CHRISTMAS TOILET ROLL,2,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,CHRISTMAS,6.6243488873838705e-06
536557,22470,HEART OF WICKER LARGE,2,2010-12-01 14:41:00,2.95,17841.0,United Kingdom,0,HEART,6.34730787746078e-06
536557,22795,SWEETHEART RECIPE BOOK STAND,2,2010-12-01 14:41:00,6.75,17841.0,United Kingdom,0,SWEETHEART,5.525159254400137e-06
536557,20963,APPLE BATH SPONGE,1,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,0,APPLE,0.0018033278174719354
536557,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,0,OVERNIGHT,0.0015500564578751492
536559,84884A,ANT WHITE WIRE HEART SPIRAL,10,2010-12-01 14:54:00,3.95,17873.0,United Kingdom,0,ANT,2.488024535235465e-25
536559,51014C,"FEATHER PEN,COAL BLACK",24,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,0,FEATHER,3.2947800880272853e-59
536559,51014L,"FEATHER PEN,LIGHT PINK",12,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,0,FEATHER,3.991087991589187e-30
536559,51014C,"FEATHER PEN,COAL BLACK",12,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,0,FEATHER,3.991087991589187e-30
536559,51014A,"FEATHER PEN,HOT PINK",12,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,0,FEATHER,3.991087991589187e-30
536559,22366,DOORMAT AIRMAIL ,10,2010-12-01 14:54:00,6.75,17873.0,United Kingdom,0,DOORMAT,2.2361540662310453e-25
536559,22876,NUMBER TILE COTTAGE GARDEN 8,1,2010-12-01 14:54:00,1.95,17873.0,United Kingdom,0,NUMBER,0.0017422460139482282
536559,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,36,2010-12-01 14:54:00,1.25,17873.0,United Kingdom,0,BIRTHDAY,2.6738825339268265e-88
536560,79321,CHILLI LIGHTS,48,2010-12-01 15:00:00,4.25,13093.0,United Kingdom,0,CHILLI,1.973220442236678e-117
536560,48129,DOORMAT TOPIARY,10,2010-12-01 15:00:00,6.75,13093.0,United Kingdom,0,DOORMAT,2.2361540662310453e-25
536560,48111,DOORMAT 3 SMILEY CATS,10,2010-12-01 15:00:00,6.75,13093.0,United Kingdom,0,DOORMAT,2.2361540662310453e-25
536560,22960,JAM MAKING SET WITH JARS,12,2010-12-01 15:00:00,3.75,13093.0,United Kingdom,0,JAM,3.595769463625872e-30
536560,22847,BREAD BIN DINER STYLE IVORY,4,2010-12-01 15:00:00,14.95,13093.0,United Kingdom,0,BREAD,5.694586104013052e-11
536560,22846,BREAD BIN DINER STYLE RED ,4,2010-12-01 15:00:00,14.95,13093.0,United Kingdom,0,BREAD,5.694586104013052e-11
536560,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,2010-12-01 15:00:00,2.95,13093.0,United Kingdom,1,RECIPE,0.9916162378123685
536560,22652,TRAVEL SEWING KIT,10,2010-12-01 15:00:00,1.65,13093.0,United Kingdom,0,TRAVEL,2.707954884487018e-25
536560,22418,10 COLOUR SPACEBOY PEN,96,2010-12-01 15:00:00,0.85,13093.0,United Kingdom,0,COLOUR,1.0391379141040363e-233
